MMSI,ShipName,ShipTypeComplete,ShipType,AdditionalInfo,Latitude,Longitude,Time
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-1.49538000,104.82600000,2017-01-30T11:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-1.29058000,104.69100000,2017-01-30T12:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-1.29058000,104.69100000,2017-01-30T13:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-1.29058000,104.69100000,2017-01-30T14:32:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-0.99464000,104.43500000,2017-01-30T15:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-0.90325800,104.31900000,2017-01-30T16:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-0.86206800,104.26800000,2017-01-30T17:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-0.80363200,104.23600000,2017-01-30T18:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-0.80363200,104.23600000,2017-01-30T19:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-0.47704300,104.08400000,2017-01-30T20:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-0.42108800,104.06900000,2017-01-30T21:32:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-0.29189500,104.03500000,2017-01-30T22:32:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-0.29189500,104.03500000,2017-01-30T23:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-0.29189500,104.03500000,2017-01-31T00:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-0.29189500,104.03500000,2017-01-31T01:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-0.29189500,104.03500000,2017-01-31T02:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-0.29189500,104.03500000,2017-01-31T03:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,0.44358500,103.78232300,2017-01-31T04:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,0.64146300,103.73369000,2017-01-31T05:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,0.64146300,103.73369000,2017-01-31T06:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,0.90003000,103.57638200,2017-01-31T07:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,1.01949700,103.53654700,2017-01-31T08:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,1.00971000,103.54500000,2017-01-31T09:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,1.21165000,103.34700000,2017-01-31T10:32:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,1.21165000,103.34700000,2017-01-31T11:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,1.21165000,103.34700000,2017-01-31T12:32:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,1.21165000,103.34700000,2017-01-31T13:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,1.21165000,103.34700000,2017-01-31T14:32:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,1.21165000,103.34700000,2017-01-31T15:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,1.63993000,102.58500000,2017-01-31T16:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,1.63993000,102.58500000,2017-01-31T17:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,1.63993000,102.58500000,2017-01-31T18:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,1.63993000,102.58500000,2017-01-31T19:31:00Z
