MMSI,ShipName,ShipTypeComplete,ShipType,AdditionalInfo,Latitude,Longitude,Time
252,MOSAED 2,Tug,Tug,,31.25956000,32.31763700,2017-01-30T06:31:00Z
252,MOSAED 2,Tug,Tug,,31.25956000,32.31763800,2017-01-30T07:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955700,32.31764500,2017-01-30T08:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955800,32.31762800,2017-01-30T09:31:00Z
252,MOSAED 2,Tug,Tug,,31.25956000,32.31763200,2017-01-30T10:31:00Z
252,MOSAED 2,Tug,Tug,,31.28637000,32.33718200,2017-01-30T11:31:00Z
252,MOSAED 2,Tug,Tug,,31.32460000,32.37770000,2017-01-30T12:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954200,32.31762500,2017-01-30T13:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955000,32.31762300,2017-01-30T14:32:00Z
252,MOSAED 2,Tug,Tug,,31.25950000,32.31760000,2017-01-30T15:31:00Z
252,MOSAED 2,Tug,Tug,,31.25956200,32.31762500,2017-01-30T16:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954500,32.31762500,2017-01-30T17:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955200,32.31761300,2017-01-30T18:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954000,32.31762700,2017-01-30T19:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955200,32.31762500,2017-01-30T20:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954800,32.31762200,2017-01-30T21:32:00Z
252,MOSAED 2,Tug,Tug,,31.25953500,32.31761800,2017-01-30T22:32:00Z
252,MOSAED 2,Tug,Tug,,31.25954700,32.31762200,2017-01-30T23:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954500,32.31762300,2017-01-31T00:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954700,32.31763300,2017-01-31T01:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955300,32.31762300,2017-01-31T02:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954700,32.31762500,2017-01-31T03:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954800,32.31763000,2017-01-31T04:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954700,32.31762200,2017-01-31T05:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955200,32.31762700,2017-01-31T06:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954500,32.31763300,2017-01-31T07:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955300,32.31762500,2017-01-31T08:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955300,32.31762500,2017-01-31T09:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955000,32.31762700,2017-01-31T10:32:00Z
252,MOSAED 2,Tug,Tug,,31.25954800,32.31762500,2017-01-31T11:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954000,32.31761300,2017-01-31T12:32:00Z
252,MOSAED 2,Tug,Tug,,31.25954500,32.31762700,2017-01-31T13:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954700,32.31762300,2017-01-31T14:32:00Z
252,MOSAED 2,Tug,Tug,,31.25954300,32.31761800,2017-01-31T15:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955500,32.31762500,2017-01-31T16:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954800,32.31762200,2017-01-31T17:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955500,32.31762200,2017-01-31T18:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954300,32.31762700,2017-01-31T19:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955200,32.31762500,2017-01-31T20:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955000,32.31762500,2017-01-31T21:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954200,32.31761800,2017-01-31T22:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955000,32.31762500,2017-01-31T23:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954300,32.31762500,2017-02-01T00:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954500,32.31763300,2017-02-01T01:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955000,32.31762200,2017-02-01T02:32:00Z
252,MOSAED 2,Tug,Tug,,31.25954800,32.31763200,2017-02-01T03:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954500,32.31763000,2017-02-01T04:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954700,32.31762300,2017-02-01T05:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954500,32.31762800,2017-02-01T06:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954300,32.31763200,2017-02-01T07:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954500,32.31762700,2017-02-01T08:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954000,32.31762300,2017-02-01T09:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955200,32.31762800,2017-02-01T10:31:00Z
252,MOSAED 2,Tug,Tug,,31.25950000,32.31760000,2017-02-01T11:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954500,32.31762700,2017-02-01T12:31:00Z
252,MOSAED 2,Tug,Tug,,31.25953700,32.31762700,2017-02-01T13:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955000,32.31762300,2017-02-01T14:31:00Z
252,MOSAED 2,Tug,Tug,,31.25953800,32.31761300,2017-02-01T15:32:00Z
252,MOSAED 2,Tug,Tug,,31.25955300,32.31762500,2017-02-01T16:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954500,32.31762000,2017-02-01T17:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955300,32.31762200,2017-02-01T18:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954300,32.31762700,2017-02-01T19:32:00Z
252,MOSAED 2,Tug,Tug,,31.25954700,32.31762700,2017-02-01T20:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955200,32.31762800,2017-02-01T21:31:00Z
252,MOSAED 2,Tug,Tug,,31.25953700,32.31761800,2017-02-01T22:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955300,32.31761800,2017-02-01T23:31:00Z
252,MOSAED 2,Tug,Tug,,31.25960000,32.31760000,2017-02-02T00:31:00Z
252,MOSAED 2,Tug,Tug,,31.25950000,32.31760000,2017-02-02T01:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954500,32.31761500,2017-02-02T02:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955200,32.31761800,2017-02-02T03:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954200,32.31763200,2017-02-02T04:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954700,32.31762000,2017-02-02T05:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954700,32.31762500,2017-02-02T06:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954000,32.31762700,2017-02-02T07:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954800,32.31762500,2017-02-02T08:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954200,32.31761500,2017-02-02T09:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955300,32.31762800,2017-02-02T10:31:00Z
252,MOSAED 2,Tug,Tug,,31.25953800,32.31762700,2017-02-02T11:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955300,32.31763000,2017-02-02T12:31:00Z
252,MOSAED 2,Tug,Tug,,31.25953700,32.31763300,2017-02-02T13:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954700,32.31762300,2017-02-02T14:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954200,32.31762200,2017-02-02T15:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955000,32.31762700,2017-02-02T16:32:00Z
252,MOSAED 2,Tug,Tug,,31.25954500,32.31761800,2017-02-02T17:32:00Z
252,MOSAED 2,Tug,Tug,,31.25954800,32.31761800,2017-02-02T18:31:00Z
252,MOSAED 2,Tug,Tug,,31.25960000,32.31760000,2017-02-02T19:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954700,32.31762500,2017-02-02T20:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955300,32.31763200,2017-02-02T21:31:00Z
252,MOSAED 2,Tug,Tug,,31.25953500,32.31761700,2017-02-02T22:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955200,32.31761700,2017-02-02T23:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954800,32.31762300,2017-02-03T00:32:00Z
252,MOSAED 2,Tug,Tug,,31.25954300,32.31762500,2017-02-03T01:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954300,32.31761500,2017-02-03T02:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954500,32.31762500,2017-02-03T03:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954200,32.31763000,2017-02-03T04:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954700,32.31761700,2017-02-03T05:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955300,32.31762500,2017-02-03T06:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954200,32.31763200,2017-02-03T07:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955000,32.31761800,2017-02-03T08:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954700,32.31761800,2017-02-03T09:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955300,32.31762500,2017-02-03T10:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955300,32.31762300,2017-02-03T11:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954700,32.31763000,2017-02-03T12:31:00Z
252,MOSAED 2,Tug,Tug,,31.25950000,32.31760000,2017-02-03T13:31:00Z
252,MOSAED 2,Tug,Tug,,31.25950000,32.31760000,2017-02-03T14:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954700,32.31762000,2017-02-03T15:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954800,32.31762200,2017-02-03T16:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954500,32.31762000,2017-02-03T17:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955300,32.31762200,2017-02-03T18:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954700,32.31763200,2017-02-03T19:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955300,32.31762200,2017-02-03T20:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955700,32.31762800,2017-02-03T21:31:00Z
252,MOSAED 2,Tug,Tug,,31.25953700,32.31761700,2017-02-03T22:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955200,32.31761800,2017-02-03T23:32:00Z
252,MOSAED 2,Tug,Tug,,31.25960000,32.31760000,2017-02-04T00:32:00Z
252,MOSAED 2,Tug,Tug,,31.25954700,32.31762800,2017-02-04T01:32:00Z
252,MOSAED 2,Tug,Tug,,31.25955200,32.31761700,2017-02-04T02:32:00Z
252,MOSAED 2,Tug,Tug,,31.25954800,32.31762200,2017-02-04T03:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954200,32.31762800,2017-02-04T04:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954300,32.31761800,2017-02-04T05:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955700,32.31762000,2017-02-04T06:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954200,32.31764000,2017-02-04T07:31:00Z
252,MOSAED 2,Tug,Tug,,31.25950000,32.31760000,2017-02-04T08:31:00Z
252,MOSAED 2,Tug,Tug,,31.25954700,32.31762700,2017-02-04T09:31:00Z
252,MOSAED 2,Tug,Tug,,31.25955700,32.31762500,2017-02-04T10:31:00Z
